id,time,latitude,longitude,wifi,addr
47,28MAR2013:16:15:42,43.70661600,-72.28702240,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,28MAR2013:16:35:42,43.70658860,-72.28712800,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,28MAR2013:16:55:42,43.70658860,-72.28707400,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,28MAR2013:17:15:42,43.70660980,-72.28710480,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,28MAR2013:17:35:42,43.70661310,-72.28712630,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,28MAR2013:17:55:42,43.64571180,-72.32346520,,Spring Creek; Hartford; Windsor County; Vermont; 05009; United States of America
47,28MAR2013:18:15:44,43.64571180,-72.32346520,,Spring Creek; Hartford; Windsor County; Vermont; 05009; United States of America
47,28MAR2013:18:24:15,43.64571180,-72.32346520,,Spring Creek; Hartford; Windsor County; Vermont; 05009; United States of America
47,28MAR2013:18:55:43,43.64571180,-72.32346520,,Spring Creek; Hartford; Windsor County; Vermont; 05009; United States of America
47,28MAR2013:18:55:50,43.64571180,-72.32346520,,Spring Creek; Hartford; Windsor County; Vermont; 05009; United States of America
47,28MAR2013:19:35:42,43.70657870,-72.28708720,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,28MAR2013:19:55:42,43.70661030,-72.28711230,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,28MAR2013:20:15:42,43.70660450,-72.28710400,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,28MAR2013:20:35:42,43.70658760,-72.28707930,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,28MAR2013:20:55:42,43.70657670,-72.28709880,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,28MAR2013:21:15:42,43.70658180,-72.28705680,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,28MAR2013:21:35:42,43.70660310,-72.28707610,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,28MAR2013:21:55:42,43.70658950,-72.28707350,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,28MAR2013:22:15:42,43.70660090,-72.28711500,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,28MAR2013:22:35:42,43.70659020,-72.28708150,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,28MAR2013:22:55:41,43.70659960,-72.28707060,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,28MAR2013:23:15:42,43.70659000,-72.28707910,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,28MAR2013:23:35:42,43.70660520,-72.28707970,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,28MAR2013:23:55:41,43.70660140,-72.28713040,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,29MAR2013:00:15:41,43.69930660,-72.29911810,,Maple Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,29MAR2013:00:23:42,43.68144410,-72.32250110,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:01:35:42,43.68144510,-72.32250200,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:01:55:41,43.68163300,-72.32253030,,1904; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:02:15:42,43.68144660,-72.32249960,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:02:35:42,43.68144480,-72.32250210,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:02:55:41,43.68158020,-72.32252720,,1900; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:03:15:42,43.68144480,-72.32250210,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:03:35:42,43.68144510,-72.32250190,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:03:55:42,43.68144400,-72.32250060,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:04:15:42,43.68163300,-72.32253030,,1904; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:04:35:42,43.68158060,-72.32252860,,1900; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:04:55:42,43.68144400,-72.32250060,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:05:15:42,43.68144510,-72.32250200,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:05:35:42,43.68144400,-72.32250060,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:05:55:42,43.68144510,-72.32250200,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:06:15:42,43.68162300,-72.32252950,,1902; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:06:35:42,43.68161230,-72.32252910,,1902; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:06:55:42,43.68144480,-72.32250220,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:07:15:42,43.68144480,-72.32250210,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:07:35:42,43.68144660,-72.32249960,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:07:55:42,43.68144480,-72.32250220,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:08:15:42,43.68161230,-72.32252910,,1902; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:08:35:42,43.68144480,-72.32250220,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:08:55:42,43.68144480,-72.32250210,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:09:15:42,43.68144480,-72.32250220,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:09:35:42,43.68144480,-72.32250210,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:09:35:44,43.68144600,-72.32250260,,1892; Christian Street; Hartford; Windsor County; Vermont; 05001; United States of America
47,29MAR2013:10:15:43,43.70876900,-72.28372370,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,29MAR2013:10:35:42,43.70871620,-72.28360070,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,29MAR2013:10:55:42,43.70873610,-72.28364080,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,29MAR2013:11:15:44,43.70887210,-72.28557610,,F Lot Parking; 1; Dewey Field Road; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,29MAR2013:11:35:42,43.70316270,-72.29089390,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,29MAR2013:11:55:42,43.70315990,-72.29070200,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,29MAR2013:12:15:42,43.70315540,-72.29074330,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,29MAR2013:12:35:45,43.70304720,-72.29051850,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
47,29MAR2013:12:55:42,43.70306120,-72.29055780,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
