id,time,latitude,longitude,wifi,addr
31,27MAR2013:13:58:15,43.70661570,-72.28702550,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,27MAR2013:14:18:15,43.70659900,-72.28703570,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,27MAR2013:15:05:58,43.70658440,-72.28700590,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,27MAR2013:16:38:01,43.70659430,-72.28704130,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,27MAR2013:16:58:11,43.70261202,-72.28930718,,Collis Student Center; 2; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,27MAR2013:16:59:22,43.70258058,-72.28933424,,Collis Student Center; 2; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,27MAR2013:17:38:08,43.68042300,-72.29401080,,70; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:17:58:07,43.68044310,-72.29395050,,66; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:18:18:07,43.68073580,-72.29367770,,50; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:18:38:07,43.68046160,-72.29398840,,69; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:18:58:07,43.68050220,-72.29396450,,68; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:19:18:12,43.68075884,-72.29361373,,46; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:19:38:07,43.68033400,-72.29413140,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:19:58:07,43.68026000,-72.29420670,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:20:18:07,43.68035440,-72.29409380,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:20:38:07,43.68032710,-72.29411690,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:20:58:07,43.68032710,-72.29411690,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:21:18:07,43.68018430,-72.29427510,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:21:38:07,43.68018700,-72.29427360,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:21:58:07,43.68018830,-72.29426650,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:22:18:11,43.68048191,-72.29368549,,48; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:22:38:07,43.68033550,-72.29412020,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:22:58:07,43.68043990,-72.29391620,,64; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:23:18:11,43.68060195,-72.29378244,,56; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:23:38:07,43.68035150,-72.29409810,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,27MAR2013:23:58:07,43.68035150,-72.29409810,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:00:18:07,43.68058910,-72.29388730,,64; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:00:38:07,43.68040710,-72.29408670,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:00:58:07,43.68065030,-72.29382930,,60; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:01:18:07,43.68022260,-72.29424430,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:01:38:07,43.68045020,-72.29403660,,73; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:01:58:07,43.68058380,-72.29378380,,56; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:02:18:07,43.68059060,-72.29378730,,57; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:02:38:07,43.68059060,-72.29378730,,57; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:02:58:09,43.68058265,-72.29350268,,37; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:03:18:07,43.68020030,-72.29423410,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:03:38:07,43.68033290,-72.29413550,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:03:58:07,43.68063520,-72.29413790,,82; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:04:18:07,43.68021910,-72.29421160,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:04:38:07,43.68038000,-72.29405460,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:04:58:07,43.68050080,-72.29382650,,58; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:05:18:07,43.68075480,-72.29372740,,54; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:05:38:07,43.68028880,-72.29414790,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:05:58:07,43.68035060,-72.29411870,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:06:18:07,43.68018700,-72.29427360,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:06:38:07,43.68053350,-72.29396140,,68; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:06:58:07,43.68015050,-72.29429760,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:07:18:07,43.68055450,-72.29386050,,61; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:07:38:07,43.68046700,-72.29386170,,60; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:07:58:07,43.68048570,-72.29399740,,70; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:08:18:07,43.68042910,-72.29404190,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:08:38:07,43.68024740,-72.29422320,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:08:57:14,43.68060554,-72.29349762,,37; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:09:16:14,43.68071248,-72.29364735,,48; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:09:38:10,43.68062809,-72.29357083,,42; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:09:58:07,43.68015120,-72.29430010,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:10:18:07,43.68043680,-72.29397250,,68; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:10:38:07,43.68068210,-72.29374940,,55; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:10:58:07,43.68068210,-72.29374940,,55; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:11:18:07,43.68057520,-72.29376920,,55; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:11:38:07,43.68059480,-72.29379040,,57; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:12:38:07,43.70868480,-72.28395160,in[lsb],Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:12:58:07,43.70670740,-72.28705790,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:13:18:09,43.70692150,-72.28694340,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:13:38:07,43.70692850,-72.28697300,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:13:58:09,43.70532690,-72.28637780,,Wilder Hall; 17; Fayerweather Hill Road; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:14:18:07,43.70531240,-72.28637230,,Wilder Hall; 17; Fayerweather Hill Road; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:14:38:07,43.70535560,-72.28639650,,Wilder Hall; 17; Fayerweather Hill Road; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:14:58:07,43.69922230,-72.28293020,,Hanover High School; 41; Lebanon Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:15:18:07,43.70530840,-72.28638030,,Wilder Hall; 17; Fayerweather Hill Road; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:15:38:07,43.70677120,-72.28701490,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:15:58:07,43.70660290,-72.28708550,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:16:16:49,43.70661490,-72.28702420,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:16:38:07,43.70663180,-72.28705500,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:16:58:07,43.70665190,-72.28716280,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:17:18:07,43.70660920,-72.28707590,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:17:38:07,43.70662910,-72.28710450,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:17:58:07,43.70663070,-72.28715740,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:18:18:07,43.70663450,-72.28712440,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:18:38:07,43.70663070,-72.28721320,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:18:58:07,43.70661810,-72.28721960,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:19:18:07,43.70664240,-72.28729530,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:19:18:08,43.70663880,-72.28726430,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
31,28MAR2013:19:58:12,43.62748011,-72.32351438,,Wendy's; NH 12A; Plainfield; Sullivan County; New Hampshire; 03781; United States of America
31,28MAR2013:20:18:09,43.62821600,-72.32306090,,Burger King; NH 12A; Plainfield; Sullivan County; New Hampshire; 03781; United States of America
31,28MAR2013:20:38:13,43.62744260,-72.32331120,,Pizza Hut; NH 12A; Plainfield; Sullivan County; New Hampshire; 03781; United States of America
31,28MAR2013:20:58:09,43.62833230,-72.32359740,,Vanessa's Salon; NH 12A; Plainfield; Sullivan County; New Hampshire; 03781; United States of America
31,28MAR2013:21:18:13,43.62582222,-72.32170345,,4 Seasons Auto Wash; Interchange Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:21:38:09,43.63344170,-72.32130210,,Joann Fabrics And Crafts; I 89; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:21:58:07,43.68040670,-72.29397090,,67; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:22:18:07,43.68073530,-72.29372900,,54; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:22:38:07,43.68056920,-72.29376060,,54; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:22:58:07,43.68059410,-72.29378760,,57; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:23:18:07,43.68060720,-72.29382540,,59; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:23:38:07,43.68050530,-72.29399330,,70; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,28MAR2013:23:58:07,43.68055620,-72.29396580,,69; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,29MAR2013:00:18:07,43.68057600,-72.29377220,,55; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,29MAR2013:00:38:07,43.68057340,-72.29376750,,55; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,29MAR2013:00:58:07,43.68059080,-72.29384750,,61; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,29MAR2013:01:18:07,43.68057940,-72.29377980,,56; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,29MAR2013:01:38:07,43.68056050,-72.29392720,,66; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,29MAR2013:01:58:07,43.68038120,-72.29408530,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,29MAR2013:02:18:12,43.68028000,-72.29337280,,27; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,29MAR2013:02:38:12,43.68052926,-72.29365855,,47; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,29MAR2013:02:58:07,43.68059410,-72.29389140,,64; Indian Ridge Drive; Lebanon; Grafton County; New Hampshire; 03784; United States of America
31,29MAR2013:03:18:07,43.68026120,-72.29416540,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
