id,time,latitude,longitude,wifi,addr
24,27MAR2013:13:07:34,43.70662250,-72.28705050,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:13:27:34,43.70660580,-72.28703460,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:13:47:35,43.70891550,-72.28401360,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:14:07:34,43.70893950,-72.28407980,in[lsb],Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:14:27:34,43.70892180,-72.28407830,in[lsb],Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:14:47:35,43.70928220,-72.28375780,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:15:07:37,43.70549930,-72.29001430,,Silsby Hall; 3; Tuck Mall; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:15:27:34,43.70550930,-72.29002970,in[silsby-rocky],Silsby Hall; 3; Tuck Mall; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:15:47:34,43.70547990,-72.29007140,in[silsby-rocky],Silsby Hall; 3; Tuck Mall; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:16:07:36,43.70550770,-72.29003870,,Silsby Hall; 3; Tuck Mall; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:16:27:35,43.70612410,-72.29100050,,Beta Alpha Omega Fraternity; 6; Webster Avenue; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:16:47:34,43.70614660,-72.29097590,in[occum],Beta Alpha Omega Fraternity; 6; Webster Avenue; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:17:07:34,43.70623370,-72.29094280,in[occum],Beta Alpha Omega Fraternity; 6; Webster Avenue; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:17:27:34,43.70627210,-72.29091420,in[occum],Hanover Historical Society Building; Webster Avenue; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:17:47:34,43.70621520,-72.29090910,in[occum],Beta Alpha Omega Fraternity; 6; Webster Avenue; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:19:07:36,43.68033211,-72.29442891,,State Route 10; Lebanon; Grafton County; New Hampshire; 03784; United States of America
24,27MAR2013:19:27:34,43.70623390,-72.29091810,in[occum],Beta Alpha Omega Fraternity; 6; Webster Avenue; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:19:47:34,43.70626520,-72.29090440,in[occum],Hanover Historical Society Building; Webster Avenue; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:20:07:35,43.70617470,-72.29088180,,Beta Alpha Omega Fraternity; 6; Webster Avenue; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:20:27:34,43.70626870,-72.29094540,in[occum],Hanover Historical Society Building; Webster Avenue; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:20:47:34,43.70618350,-72.29087820,in[occum],Beta Alpha Omega Fraternity; 6; Webster Avenue; Hanover; Grafton County; New Hampshire; 03755; United States of America
24,27MAR2013:21:07:34,43.70620590,-72.29092460,in[occum],Beta Alpha Omega Fraternity; 6; Webster Avenue; Hanover; Grafton County; New Hampshire; 03755; United States of America
