id,time,latitude,longitude,wifi,addr
7,27MAR2013:00:09:27,43.70390720,-72.28349050,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:00:29:27,43.70394360,-72.28349890,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:00:49:27,43.70393330,-72.28353150,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:01:09:27,43.70389820,-72.28348700,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:01:29:27,43.70390070,-72.28351540,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:01:47:32,43.70391790,-72.28351120,,Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:02:09:27,43.70393350,-72.28351960,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:02:29:27,43.70394560,-72.28351020,,Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:02:49:27,43.70391660,-72.28350570,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:03:09:27,43.70392910,-72.28351430,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:03:29:27,43.70391970,-72.28349770,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:03:49:27,43.70390240,-72.28349520,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:04:09:27,43.70390390,-72.28349240,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:04:29:27,43.70392540,-72.28351610,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:04:49:27,43.70391130,-72.28349640,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:05:09:27,43.70393820,-72.28351600,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:05:29:27,43.70397740,-72.28351130,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:05:49:27,43.70391360,-72.28353720,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:06:09:27,43.70393050,-72.28349740,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:06:29:27,43.70391050,-72.28350670,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
7,27MAR2013:06:49:27,43.70393880,-72.28351640,in[east-wheelock],Morton Hall; 15; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
