id,time,latitude,longitude,wifi,addr
35,27MAR2013:00:09:14,43.70659520,-72.28701840,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:00:29:14,43.70660060,-72.28702420,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:00:49:14,43.70660170,-72.28702910,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:01:09:14,43.70660710,-72.28701920,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:01:29:14,43.70660530,-72.28702700,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:01:49:14,43.70660010,-72.28702630,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:02:09:14,43.70661660,-72.28700950,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:02:29:14,43.70661060,-72.28704660,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:02:49:14,43.70659290,-72.28706410,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:03:09:14,43.70660190,-72.28703270,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:03:29:14,43.70661280,-72.28701860,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:03:49:14,43.70660000,-72.28700470,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:04:09:14,43.70660560,-72.28701670,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:04:29:14,43.70660260,-72.28700470,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:04:49:14,43.70659890,-72.28698900,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:05:09:14,43.70660710,-72.28704990,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:05:29:14,43.70661240,-72.28704160,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:05:49:14,43.70661300,-72.28702270,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:06:09:14,43.70660420,-72.28704300,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:06:29:14,43.70662310,-72.28700610,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:06:49:14,43.70661790,-72.28702670,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:07:09:14,43.70659780,-72.28704340,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:07:29:14,43.70660840,-72.28700810,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:07:49:14,43.70662410,-72.28700370,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:08:09:14,43.70661760,-72.28700560,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:08:29:14,43.70660380,-72.28703070,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:08:49:14,43.70660390,-72.28703050,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:08:49:17,43.70649515,-72.28678690,,44 North College Street; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:09:29:14,43.70660650,-72.28699750,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:09:49:14,43.70660400,-72.28699600,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:10:09:14,43.70663310,-72.28701530,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:10:29:14,43.70661130,-72.28697760,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:10:49:14,43.70660800,-72.28698070,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:11:09:14,43.70661170,-72.28704900,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:11:29:14,43.70659450,-72.28703000,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:11:49:14,43.70660630,-72.28701100,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
35,27MAR2013:12:09:14,43.70661710,-72.28702670,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
